,sex,has_mobile,followers_count,graduation,relation,result,declared_langs,num_langs,city_freq,edu_Alumnus (Bachelor's),edu_Alumnus (Master's),edu_Alumnus (Specialist),edu_Candidate of Sciences,edu_PhD,edu_Student (Bachelor's),edu_Student (Master's),edu_Student (Specialist),edu_Undergraduate applicant,form_Distance Learning,form_Full-time,form_Part-time,form_nan,occ_university,occ_work,occ_nan
6457,1,1.0,186.0,2013.0,4.0,1,1,1.0,8.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
6458,1,1.0,234.0,0.0,0.0,0,0,1.0,8.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
6459,0,1.0,269.0,2014.0,4.0,1,1,1.0,1371.0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
6460,0,1.0,4687.0,2005.0,0.0,1,1,1.0,1.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
6461,1,1.0,217.0,2011.0,0.0,0,1,2.0,1010.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
6462,1,1.0,19.0,2009.0,6.0,0,1,1.0,1010.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
6463,0,1.0,164.0,2011.0,4.0,1,1,3.0,12.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
6464,1,1.0,85.0,2007.0,4.0,1,1,1.0,15.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
6465,1,1.0,39.0,0.0,0.0,0,1,1.0,84.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
6466,0,1.0,731.0,2015.0,0.0,1,1,2.0,48.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
6467,0,1.0,5106.0,0.0,0.0,1,1,1.0,1371.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
6468,0,1.0,176.0,2020.0,0.0,1,0,1.0,1010.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
6469,0,1.0,467.0,2012.0,0.0,1,1,1.0,36.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
6470,1,1.0,99.0,2010.0,8.0,0,1,1.0,91.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
6471,1,1.0,20.0,2003.0,4.0,0,1,1.0,84.0,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
6472,1,1.0,83.0,2012.0,0.0,0,1,1.0,36.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
6473,1,1.0,210.0,2014.0,1.0,0,1,2.0,2.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
6474,0,1.0,465.0,2012.0,0.0,1,1,3.0,12.0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
6475,0,1.0,443.0,0.0,1.0,1,1,1.0,1010.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
6476,1,1.0,91.0,0.0,1.0,0,0,1.0,84.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
6477,0,1.0,93.0,2005.0,0.0,1,1,1.0,75.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
6478,1,1.0,30.0,2007.0,4.0,0,1,1.0,84.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
6479,1,1.0,127.0,2004.0,0.0,1,1,4.0,2.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
6480,1,1.0,272.0,2015.0,0.0,0,0,1.0,84.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
6481,1,1.0,76.0,2020.0,0.0,0,1,2.0,1010.0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
6482,1,1.0,207.0,2010.0,4.0,0,1,1.0,39.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
6483,1,1.0,393.0,2012.0,0.0,1,1,1.0,1371.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
6484,0,1.0,1021.0,2011.0,4.0,1,1,1.0,8.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
6485,0,1.0,184.0,2014.0,4.0,1,1,1.0,1.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
6486,1,1.0,63.0,0.0,6.0,0,1,1.0,3.0,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
6487,0,1.0,985.0,0.0,7.0,1,0,1.0,84.0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
6488,0,1.0,573.0,2018.0,4.0,1,1,1.0,1010.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
6489,0,1.0,486.0,0.0,2.0,1,0,1.0,13.0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
6490,1,1.0,217.0,0.0,1.0,0,1,2.0,84.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
6491,0,1.0,126.0,0.0,1.0,1,1,1.0,1371.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
6492,1,1.0,928.0,2008.0,4.0,0,1,1.0,2.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
6493,1,1.0,84.0,0.0,6.0,0,1,1.0,6.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
6494,0,1.0,628.0,2012.0,1.0,1,1,2.0,84.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
6495,0,1.0,1741.0,2011.0,4.0,1,1,1.0,1.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
6496,0,1.0,306.0,2015.0,4.0,1,1,1.0,3.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
6497,1,1.0,296.0,2016.0,0.0,0,1,1.0,1010.0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
6498,0,1.0,935.0,2016.0,7.0,1,1,1.0,4.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
6499,1,1.0,423.0,2007.0,2.0,0,0,1.0,10.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
6500,0,1.0,1197.0,0.0,4.0,1,0,1.0,48.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
6501,0,1.0,706.0,0.0,1.0,1,1,3.0,108.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
6502,1,1.0,60.0,2012.0,4.0,0,0,1.0,6.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
6503,0,1.0,327.0,2005.0,0.0,1,1,1.0,1371.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
6504,0,1.0,793.0,2007.0,7.0,1,1,1.0,14.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
6505,1,1.0,215.0,2010.0,0.0,0,1,1.0,108.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
6506,0,1.0,340.0,2004.0,1.0,1,1,1.0,43.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
6507,0,1.0,412.0,0.0,0.0,1,0,1.0,84.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
6508,1,1.0,208.0,2014.0,0.0,0,0,1.0,2.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
6509,1,1.0,251.0,0.0,0.0,0,1,1.0,68.0,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
6510,0,1.0,180.0,2005.0,0.0,1,1,4.0,84.0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
6511,1,1.0,128.0,2015.0,0.0,0,1,1.0,44.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
6512,1,1.0,56.0,2014.0,0.0,0,1,1.0,1.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
6513,1,1.0,160.0,2006.0,0.0,1,1,1.0,84.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
6514,0,1.0,247.0,2011.0,4.0,1,1,1.0,1371.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
6515,1,1.0,149.0,2012.0,1.0,0,0,1.0,19.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
6516,1,1.0,114.0,2017.0,6.0,0,1,1.0,41.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
6517,0,1.0,1381.0,2008.0,0.0,1,1,1.0,1371.0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
6518,0,1.0,5559.0,2006.0,6.0,1,1,1.0,36.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
6519,0,1.0,462.0,2010.0,4.0,1,1,1.0,38.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
6520,1,1.0,56.0,2014.0,0.0,0,1,1.0,1371.0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
6521,1,1.0,44.0,2007.0,4.0,0,1,1.0,41.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
6522,0,1.0,310.0,2020.0,0.0,1,1,2.0,1371.0,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
6523,1,1.0,4.0,2004.0,0.0,1,1,1.0,61.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
6524,1,1.0,121.0,2009.0,4.0,0,1,1.0,1371.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
6525,0,1.0,95.0,0.0,2.0,1,1,1.0,1371.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
6526,1,1.0,398.0,0.0,4.0,0,1,1.0,30.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
6527,1,1.0,110.0,2015.0,7.0,0,1,1.0,101.0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
6528,1,1.0,43.0,1998.0,0.0,0,1,1.0,5.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
6529,0,1.0,961.0,2013.0,4.0,1,1,2.0,28.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
6530,0,1.0,208.0,2005.0,4.0,1,1,1.0,1371.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
6531,0,1.0,1372.0,2015.0,0.0,1,0,1.0,84.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
6532,0,1.0,378.0,2015.0,4.0,1,0,1.0,21.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
6533,1,1.0,5.0,2011.0,4.0,0,1,1.0,11.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
6534,0,1.0,997.0,2009.0,0.0,0,0,1.0,90.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
6535,1,1.0,66.0,2003.0,4.0,0,1,1.0,41.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
6536,1,1.0,78.0,2011.0,0.0,0,1,1.0,39.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
6537,1,1.0,579.0,2015.0,0.0,0,1,2.0,101.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
6538,1,1.0,26.0,2011.0,6.0,0,1,1.0,12.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
6539,1,1.0,955.0,2003.0,4.0,0,1,1.0,27.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
6540,1,1.0,31.0,0.0,4.0,0,0,1.0,15.0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
6541,1,0.0,54.0,0.0,1.0,0,0,1.0,1371.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
6542,1,1.0,743.0,2007.0,4.0,0,1,1.0,21.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
6543,1,1.0,129.0,0.0,0.0,0,1,3.0,3.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
6544,1,1.0,185.0,2011.0,4.0,0,1,1.0,4.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
6545,1,1.0,275.0,0.0,0.0,0,0,1.0,12.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
6546,1,1.0,1177.0,2014.0,4.0,1,1,1.0,1371.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
6547,0,1.0,327.0,2008.0,6.0,1,1,1.0,1371.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
6548,0,1.0,317.0,0.0,0.0,1,1,1.0,14.0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
6549,0,1.0,172.0,2011.0,0.0,1,1,1.0,39.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
6550,0,1.0,594.0,2010.0,1.0,1,0,1.0,84.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
6551,1,1.0,4.0,0.0,0.0,0,0,1.0,1.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
6552,0,1.0,452.0,2017.0,0.0,1,1,1.0,84.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
6553,1,1.0,0.0,0.0,0.0,0,1,1.0,19.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
6554,1,1.0,115.0,2012.0,0.0,0,0,1.0,1010.0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
6555,0,1.0,359.0,2012.0,0.0,1,1,1.0,1010.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
6556,1,1.0,67.0,1983.0,4.0,0,1,1.0,21.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
6557,0,1.0,398.0,2009.0,0.0,1,1,1.0,58.0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
6558,1,1.0,198.0,0.0,1.0,0,1,2.0,1371.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
6559,1,1.0,289.0,2010.0,0.0,0,1,1.0,1371.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
6560,1,1.0,415.0,0.0,0.0,1,1,3.0,219.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
6561,0,1.0,45.0,2002.0,0.0,1,1,1.0,82.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
6562,0,1.0,165.0,1998.0,0.0,1,1,1.0,1371.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
6563,1,1.0,86.0,2011.0,7.0,0,1,1.0,1010.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
6564,1,1.0,58.0,2008.0,7.0,0,1,1.0,1.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
6565,1,1.0,326.0,2018.0,0.0,0,1,1.0,91.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
6566,0,1.0,714.0,2011.0,4.0,1,1,1.0,1.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
6567,1,1.0,62.0,2004.0,0.0,0,1,1.0,16.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
6568,0,1.0,356.0,2022.0,4.0,1,0,1.0,96.0,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
6569,1,1.0,527.0,2016.0,0.0,0,1,2.0,1371.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
6570,0,1.0,211.0,2008.0,0.0,1,1,1.0,10.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
6571,0,1.0,427.0,2017.0,0.0,1,1,3.0,1371.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
6572,1,1.0,73.0,2010.0,4.0,0,1,2.0,12.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
6573,1,1.0,48.0,2009.0,4.0,0,0,1.0,3.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
6574,0,1.0,351.0,2012.0,4.0,1,0,1.0,162.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
6575,1,1.0,65.0,2012.0,0.0,0,1,1.0,1.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
6576,0,1.0,59.0,0.0,0.0,1,1,1.0,84.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
6577,1,1.0,80.0,2002.0,0.0,0,0,1.0,82.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
6578,1,1.0,1352.0,0.0,4.0,1,1,1.0,1010.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
6579,1,1.0,44.0,2005.0,4.0,0,1,3.0,9.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
6580,0,1.0,386.0,0.0,4.0,1,1,1.0,84.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
6581,0,1.0,677.0,2019.0,4.0,1,0,1.0,9.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
6582,1,1.0,380.0,2012.0,0.0,0,1,1.0,1371.0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
6583,1,1.0,307.0,0.0,1.0,1,1,1.0,1010.0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
6584,0,1.0,860.0,2021.0,0.0,1,1,1.0,1371.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
6585,1,1.0,210.0,2010.0,1.0,1,0,1.0,1010.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
6586,1,1.0,129.0,2014.0,0.0,0,1,1.0,1.0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
6587,1,1.0,32.0,2010.0,0.0,0,0,1.0,5.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
6588,0,1.0,356.0,2007.0,0.0,1,1,1.0,1371.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
6589,1,1.0,2864.0,0.0,0.0,0,1,1.0,105.0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
6590,0,1.0,1347.0,0.0,4.0,1,1,2.0,44.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
6591,1,1.0,4114.0,2012.0,1.0,1,1,2.0,1010.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
6592,0,1.0,859.0,0.0,0.0,1,1,1.0,1371.0,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
6593,0,1.0,67.0,1997.0,4.0,1,1,3.0,19.0,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
6594,0,1.0,1680.0,0.0,0.0,1,1,2.0,1010.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
6595,1,1.0,234.0,0.0,0.0,1,0,1.0,8.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
6596,0,1.0,1864.0,2008.0,0.0,1,1,1.0,1371.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
6597,0,1.0,212.0,0.0,0.0,1,1,1.0,21.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
6598,1,1.0,288.0,0.0,1.0,1,1,4.0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
6599,1,1.0,101.0,2015.0,4.0,0,0,1.0,1010.0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
6600,1,1.0,291.0,0.0,4.0,1,1,5.0,3.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
6601,1,1.0,120.0,1945.0,0.0,0,1,1.0,96.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
6602,0,1.0,32.0,2005.0,4.0,1,1,1.0,109.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
6603,1,1.0,205.0,2014.0,0.0,1,1,1.0,1371.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
6604,1,1.0,166.0,2018.0,1.0,1,1,1.0,101.0,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
6605,1,1.0,328.0,0.0,0.0,0,1,1.0,35.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
6606,1,1.0,64.0,2007.0,4.0,0,1,1.0,37.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
6607,1,1.0,122.0,2019.0,1.0,0,1,2.0,41.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
6608,0,1.0,162.0,2007.0,0.0,1,1,1.0,162.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
6609,1,1.0,44.0,2016.0,1.0,0,0,1.0,1.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
6610,0,1.0,41.0,1980.0,4.0,1,1,1.0,1371.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
6611,1,1.0,148.0,2009.0,1.0,0,0,1.0,1371.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
6612,1,1.0,139.0,1994.0,4.0,0,1,1.0,35.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
6613,1,1.0,262.0,2016.0,4.0,0,1,1.0,1371.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
6614,0,1.0,88.0,0.0,4.0,1,0,1.0,22.0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
6615,0,1.0,203.0,2021.0,4.0,1,1,1.0,4.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
6616,1,1.0,756.0,2007.0,7.0,1,1,1.0,41.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
6617,1,1.0,222.0,2011.0,0.0,0,1,1.0,16.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
6618,1,1.0,136.0,2017.0,4.0,0,1,1.0,2.0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
6619,0,1.0,1631.0,2007.0,0.0,0,1,1.0,109.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
6620,0,1.0,202.0,2013.0,4.0,1,1,1.0,61.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
6621,0,1.0,327.0,2011.0,4.0,1,1,1.0,1010.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
6622,0,1.0,832.0,2020.0,0.0,1,1,3.0,84.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
6623,0,1.0,130.0,2015.0,0.0,1,0,1.0,26.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
6624,1,1.0,377.0,2014.0,4.0,1,1,2.0,2.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
6625,1,1.0,74.0,2013.0,0.0,1,1,2.0,219.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
6626,1,1.0,77.0,2006.0,4.0,0,0,1.0,58.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
6627,0,1.0,123.0,2014.0,4.0,1,0,1.0,32.0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
6628,0,1.0,1142.0,2014.0,4.0,1,0,1.0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
6629,0,1.0,96.0,0.0,0.0,1,1,1.0,1371.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
6630,1,1.0,34702.0,2009.0,4.0,0,1,2.0,101.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
6631,0,1.0,120.0,2016.0,4.0,1,1,2.0,1371.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
6632,1,1.0,139.0,0.0,4.0,0,1,1.0,2.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
6633,0,1.0,176.0,2003.0,0.0,1,1,1.0,1.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
6634,1,1.0,117.0,2010.0,0.0,0,1,1.0,84.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
6635,1,1.0,47.0,2009.0,0.0,0,0,1.0,1371.0,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
6636,1,1.0,2.0,2011.0,7.0,1,1,1.0,1010.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
6637,1,1.0,417.0,2008.0,1.0,1,1,2.0,2.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
6638,0,1.0,2638.0,0.0,5.0,1,1,1.0,1371.0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
6639,1,1.0,1045.0,2013.0,7.0,0,1,1.0,36.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
6640,1,1.0,42.0,1998.0,0.0,0,0,1.0,84.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
6641,0,1.0,298.0,2014.0,0.0,1,0,1.0,84.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
6642,1,1.0,56.0,0.0,0.0,0,1,1.0,1371.0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
6643,0,1.0,264.0,2018.0,2.0,1,0,1.0,9.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
6644,0,1.0,508.0,2006.0,0.0,1,1,1.0,84.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
6645,1,1.0,576.0,2015.0,1.0,0,1,1.0,96.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
6646,1,1.0,362.0,2013.0,0.0,1,1,1.0,44.0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
6647,0,1.0,241.0,1994.0,6.0,0,1,1.0,4.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
6648,0,1.0,107.0,2014.0,4.0,0,1,1.0,96.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
6649,1,1.0,716.0,2015.0,0.0,1,1,1.0,75.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
6650,1,1.0,164.0,2012.0,4.0,0,0,1.0,2.0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
6651,1,1.0,148.0,2010.0,4.0,0,1,1.0,13.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
6652,0,1.0,154.0,2018.0,0.0,0,1,2.0,1010.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
6653,0,1.0,149.0,2014.0,4.0,1,1,1.0,1010.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
6654,0,1.0,595.0,0.0,0.0,1,0,1.0,105.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
6655,0,1.0,790.0,2015.0,0.0,1,1,1.0,44.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
6656,0,1.0,366.0,0.0,0.0,1,1,1.0,41.0,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
6657,0,1.0,103.0,2010.0,4.0,1,0,1.0,1010.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
6658,0,1.0,1526.0,2019.0,0.0,1,1,3.0,84.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
6659,0,1.0,117.0,2001.0,1.0,1,0,1.0,108.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
6660,1,1.0,339.0,2010.0,4.0,0,1,1.0,5.0,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
6661,1,1.0,3554.0,2001.0,0.0,0,1,2.0,2.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
6662,0,1.0,50.0,2016.0,4.0,1,1,1.0,1371.0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
6663,1,1.0,1033.0,2012.0,0.0,1,1,1.0,1371.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
6664,1,1.0,198.0,2014.0,4.0,0,1,3.0,4.0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
